indicator,County,Year,subgroup1,subgroup_cat1,subgroup2,subgroup_cat2,aaRate10K,aaRate10Kpy,count,cRate10K,cRate10Kpy,dailyMean
Hospitalizations,Schenectady,2006-2008,AgeGroup,35+,Total,,115.744,38.5814,1136,132.71,44.238,1.036
Hospitalizations,Schenectady,2007-2009,AgeGroup,35+,Total,,109.698,36.566,1086,126.39,42.13,0.991
Hospitalizations,Schenectady,2008-2010,AgeGroup,35+,Total,,103.835,34.6117,1046,121.31,40.438,0.954
Hospitalizations,Schenectady,2009-2011,AgeGroup,35+,Total,,107.0,35.6668,1076,124.67,41.558,0.983
Hospitalizations,Schenectady,2010-2012,AgeGroup,35+,Total,,107.217,35.739,1073,124.19,41.397,0.979
Hospitalizations,Schenectady,2011-2013,AgeGroup,35+,Total,,108.426,36.1419,1081,125.12,41.707,0.986
Hospitalizations,Schenectady,2012-2014,AgeGroup,35+,Total,,100.755,33.5851,1003,115.97,38.656,0.915
Hospitalizations,Schenectady,2013-2015,AgeGroup,35+,Total,,95.946,31.9819,957,110.58,36.86,0.874
Hospitalizations,Schenectady,2014-2016,AgeGroup,35+,Total,,95.7,31.8998,959,110.69,36.897,0.875
Hospitalizations,Schenectady,2015-2017,AgeGroup,35+,Total,,95.131,31.7102,955,110.04,36.679,0.871
Hospitalizations,Schenectady,2016-2018,AgeGroup,35+,Total,,94.286,31.4286,952,109.32,36.44,0.869
Hospitalizations,Schoharie,2000-2002,AgeGroup,35+,Total,,162.768,54.2562,306,175.78,58.593,0.279
Hospitalizations,Schoharie,2000-2018,AgeGroup,35+,Total,,715.778,37.6726,1508,809.15,42.587,0.217
Hospitalizations,Schoharie,2001-2003,AgeGroup,35+,Total,,172.66,57.5532,328,185.95,61.983,0.3
Hospitalizations,Schoharie,2002-2004,AgeGroup,35+,Total,,164.495,54.8316,317,177.09,59.031,0.289
Hospitalizations,Schoharie,2003-2005,AgeGroup,35+,Total,,134.798,44.9328,263,144.72,48.24,0.24
Hospitalizations,Schoharie,2004-2006,AgeGroup,35+,Total,,119.504,39.8347,237,128.54,42.846,0.216
Hospitalizations,Schoharie,2005-2007,AgeGroup,35+,Total,,109.737,36.579,219,117.24,39.08,0.2
Hospitalizations,Schoharie,2006-2008,AgeGroup,35+,Total,,105.401,35.1336,211,111.9,37.3,0.193
Hospitalizations,Schoharie,2007-2009,AgeGroup,35+,Total,,106.728,35.5759,217,114.35,38.117,0.198
Hospitalizations,Schoharie,2008-2010,AgeGroup,35+,Total,,105.481,35.1602,218,114.38,38.125,0.199
Hospitalizations,Schoharie,2009-2011,AgeGroup,35+,Total,,97.951,32.6502,209,109.33,36.443,0.191
Hospitalizations,Schoharie,2010-2012,AgeGroup,35+,Total,,90.536,30.1788,193,100.84,33.615,0.176
Hospitalizations,Schoharie,2011-2013,AgeGroup,35+,Total,,81.123,27.041,179,93.64,31.214,0.163
Hospitalizations,Schoharie,2012-2014,AgeGroup,35+,Total,,82.725,27.5751,182,95.41,31.804,0.166
Hospitalizations,Schoharie,2013-2015,AgeGroup,35+,Total,,89.557,29.8524,204,107.22,35.74,0.186
Hospitalizations,Schoharie,2014-2016,AgeGroup,35+,Total,,102.901,34.3002,232,122.06,40.686,0.212
Hospitalizations,Schoharie,2015-2017,AgeGroup,35+,Total,,115.981,38.6604,261,137.17,45.724,0.238
Hospitalizations,Schoharie,2016-2018,AgeGroup,35+,Total,,110.234,36.7445,252,132.02,44.008,0.23
Hospitalizations,Schuyler,2000-2002,AgeGroup,35+,Total,,136.139,45.3797,155,144.18,48.061,0.141
Hospitalizations,Schuyler,2000-2018,AgeGroup,35+,Total,,726.793,38.2523,906,815.37,42.914,0.131
Hospitalizations,Schuyler,2001-2003,AgeGroup,35+,Total,,154.425,51.4751,178,164.68,54.893,0.163
Hospitalizations,Schuyler,2002-2004,AgeGroup,35+,Total,,137.276,45.7588,160,146.91,48.97,0.146
Hospitalizations,Schuyler,2003-2005,AgeGroup,35+,Total,,150.379,50.1264,179,163.25,54.417,0.163
Hospitalizations,Schuyler,2004-2006,AgeGroup,35+,Total,,134.023,44.6744,159,143.81,47.936,0.145
Hospitalizations,Schuyler,2005-2007,AgeGroup,35+,Total,,133.618,44.5395,157,141.05,47.016,0.143
Hospitalizations,Schuyler,2006-2008,AgeGroup,35+,Total,,122.188,40.7294,146,130.41,43.47,0.133
Hospitalizations,Schuyler,2007-2009,AgeGroup,35+,Total,,105.017,35.0056,129,114.92,38.305,0.118
Hospitalizations,Schuyler,2008-2010,AgeGroup,35+,Total,,94.271,31.4237,120,106.76,35.585,0.109
Hospitalizations,Schuyler,2009-2011,AgeGroup,35+,Total,,97.771,32.5902,124,110.38,36.792,0.113
Hospitalizations,Schuyler,2010-2012,AgeGroup,35+,Total,,108.237,36.0791,136,120.86,40.287,0.124
Hospitalizations,Schuyler,2011-2013,AgeGroup,35+,Total,,125.076,41.6921,157,139.44,46.48,0.143
Hospitalizations,Schuyler,2012-2014,AgeGroup,35+,Total,,107.628,35.8761,134,119.03,39.675,0.122
Hospitalizations,Schuyler,2013-2015,AgeGroup,35+,Total,,107.148,35.7159,138,122.76,40.922,0.126
Hospitalizations,Schuyler,2014-2016,AgeGroup,35+,Total,,100.531,33.5102,130,115.8,38.6,0.119
Hospitalizations,Schuyler,2015-2017,AgeGroup,35+,Total,,104.199,34.733,138,122.93,40.978,0.126
Hospitalizations,Schuyler,2016-2018,AgeGroup,35+,Total,,85.317,28.4389,116,103.34,34.447,0.106
Hospitalizations,Seneca,2000-2002,AgeGroup,35+,Total,,139.55,46.5167,282,149.34,49.78,0.257
Hospitalizations,Seneca,2000-2018,AgeGroup,35+,Total,,641.084,33.7413,1417,715.37,37.651,0.204
Hospitalizations,Seneca,2001-2003,AgeGroup,35+,Total,,135.524,45.1747,281,145.81,48.603,0.257
Hospitalizations,Seneca,2002-2004,AgeGroup,35+,Total,,118.976,39.6586,249,127.86,42.619,0.227
Hospitalizations,Seneca,2003-2005,AgeGroup,35+,Total,,123.328,41.1092,263,133.78,44.592,0.24
Hospitalizations,Seneca,2004-2006,AgeGroup,35+,Total,,117.045,39.015,253,127.48,42.492,0.231
Hospitalizations,Seneca,2005-2007,AgeGroup,35+,Total,,116.413,38.8043,252,125.92,41.973,0.23
Hospitalizations,Seneca,2006-2008,AgeGroup,35+,Total,,96.986,32.3286,212,105.43,35.145,0.193
Hospitalizations,Seneca,2007-2009,AgeGroup,35+,Total,,95.795,31.9318,209,103.72,34.573,0.191
Hospitalizations,Seneca,2008-2010,AgeGroup,35+,Total,,93.026,31.0087,206,102.16,34.052,0.188
Hospitalizations,Seneca,2009-2011,AgeGroup,35+,Total,,99.227,33.0756,221,109.47,36.49,0.202
Hospitalizations,Seneca,2010-2012,AgeGroup,35+,Total,,95.262,31.7541,211,104.51,34.838,0.193
Hospitalizations,Seneca,2011-2013,AgeGroup,35+,Total,,86.079,28.693,193,95.73,31.909,0.176
Hospitalizations,Seneca,2012-2014,AgeGroup,35+,Total,,78.992,26.3308,179,89.04,29.681,0.163
Hospitalizations,Seneca,2013-2015,AgeGroup,35+,Total,,75.493,25.1642,174,86.87,28.955,0.159
Hospitalizations,Seneca,2014-2016,AgeGroup,35+,Total,,76.208,25.4028,180,90.16,30.055,0.164
Hospitalizations,Seneca,2015-2017,AgeGroup,35+,Total,,83.467,27.8222,199,100.06,33.353,0.182
Hospitalizations,Seneca,2016-2018,AgeGroup,35+,Total,,81.157,27.0523,195,98.17,32.723,0.178
Hospitalizations,Steuben,2000-2002,AgeGroup,35+,Total,,148.799,49.5997,874,159.88,53.294,0.797
Hospitalizations,Steuben,2000-2018,AgeGroup,35+,Total,,688.585,36.2413,4407,782.57,41.188,0.635
Hospitalizations,Steuben,2001-2003,AgeGroup,35+,Total,,132.43,44.1433,786,142.94,47.648,0.718
Hospitalizations,Steuben,2002-2004,AgeGroup,35+,Total,,121.009,40.3363,726,131.36,43.788,0.662
Hospitalizations,Steuben,2003-2005,AgeGroup,35+,Total,,112.527,37.509,682,122.77,40.923,0.622
Hospitalizations,Steuben,2004-2006,AgeGroup,35+,Total,,110.006,36.6688,671,120.18,40.06,0.612
Hospitalizations,Steuben,2005-2007,AgeGroup,35+,Total,,105.231,35.0771,649,115.66,38.555,0.593
Hospitalizations,Steuben,2006-2008,AgeGroup,35+,Total,,101.0,33.6665,626,111.11,37.036,0.571
Hospitalizations,Steuben,2007-2009,AgeGroup,35+,Total,,105.023,35.0076,660,116.61,38.87,0.602
Hospitalizations,Steuben,2008-2010,AgeGroup,35+,Total,,107.907,35.969,684,120.26,40.087,0.624
Hospitalizations,Steuben,2009-2011,AgeGroup,35+,Total,,110.935,36.9783,716,125.45,41.815,0.654
Hospitalizations,Steuben,2010-2012,AgeGroup,35+,Total,,105.098,35.0328,689,120.44,40.145,0.629
Hospitalizations,Steuben,2011-2013,AgeGroup,35+,Total,,99.38,33.1266,667,116.59,38.864,0.609
Hospitalizations,Steuben,2012-2014,AgeGroup,35+,Total,,91.088,30.3628,620,108.49,36.163,0.566
Hospitalizations,Steuben,2013-2015,AgeGroup,35+,Total,,91.787,30.5955,627,109.89,36.63,0.573
Hospitalizations,Steuben,2014-2016,AgeGroup,35+,Total,,93.848,31.2826,641,112.45,37.483,0.585
Hospitalizations,Steuben,2015-2017,AgeGroup,35+,Total,,99.76,33.2535,687,120.64,40.212,0.627
Hospitalizations,Steuben,2016-2018,AgeGroup,35+,Total,,94.748,31.5826,664,116.73,38.909,0.606
Hospitalizations,Suffolk,2000-2002,AgeGroup,35+,Total,,159.086,53.0286,11507,149.59,49.864,10.499
Hospitalizations,Suffolk,2000-2018,AgeGroup,35+,Total,,700.67,36.8774,59925,725.32,38.175,8.635
Hospitalizations,Suffolk,2001-2003,AgeGroup,35+,Total,,159.007,53.0022,11763,150.08,50.026,10.742
Hospitalizations,Suffolk,2002-2004,AgeGroup,35+,Total,,152.824,50.9415,11538,144.96,48.319,10.527
Hospitalizations,Suffolk,2003-2005,AgeGroup,35+,Total,,147.009,49.0029,11326,140.57,46.856,10.334
Hospitalizations,Suffolk,2004-2006,AgeGroup,35+,Total,,135.637,45.2122,10654,131.06,43.686,9.721
Hospitalizations,Suffolk,2005-2007,AgeGroup,35+,Total,,124.631,41.5437,9990,122.09,40.696,9.123
Hospitalizations,Suffolk,2006-2008,AgeGroup,35+,Total,,114.697,38.2325,9398,114.18,38.059,8.575
Hospitalizations,Suffolk,2007-2009,AgeGroup,35+,Total,,106.357,35.4522,8904,107.5,35.833,8.124
Hospitalizations,Suffolk,2008-2010,AgeGroup,35+,Total,,103.105,34.3683,8805,105.56,35.188,8.034
Hospitalizations,Suffolk,2009-2011,AgeGroup,35+,Total,,98.799,32.9329,8607,102.49,34.163,7.86
Hospitalizations,Suffolk,2010-2012,AgeGroup,35+,Total,,99.401,33.1337,8831,104.57,34.855,8.057
Hospitalizations,Suffolk,2011-2013,AgeGroup,35+,Total,,95.465,31.8218,8650,101.94,33.978,7.892
Hospitalizations,Suffolk,2012-2014,AgeGroup,35+,Total,,91.471,30.4904,8483,99.61,33.204,7.74
Hospitalizations,Suffolk,2013-2015,AgeGroup,35+,Total,,83.53,27.8434,7890,92.37,30.791,7.205
Hospitalizations,Suffolk,2014-2016,AgeGroup,35+,Total,,81.896,27.2985,7880,92.08,30.693,7.19
Hospitalizations,Suffolk,2015-2017,AgeGroup,35+,Total,,81.238,27.0794,7904,92.23,30.745,7.212
Hospitalizations,Suffolk,2016-2018,AgeGroup,35+,Total,,82.627,27.5424,8144,94.95,31.652,7.431
Hospitalizations,Sullivan,2000-2002,AgeGroup,35+,Total,,131.002,43.6672,560,133.34,44.447,0.511
Hospitalizations,Sullivan,2000-2018,AgeGroup,35+,Total,,711.453,37.4449,3364,763.98,40.209,0.485
Hospitalizations,Sullivan,2001-2003,AgeGroup,35+,Total,,122.36,40.7865,529,124.49,41.496,0.483
Hospitalizations,Sullivan,2002-2004,AgeGroup,35+,Total,,125.147,41.7156,548,127.29,42.43,0.5
Hospitalizations,Sullivan,2003-2005,AgeGroup,35+,Total,,112.248,37.4161,502,115.05,38.349,0.458
Hospitalizations,Sullivan,2004-2006,AgeGroup,35+,Total,,101.57,33.8566,461,104.54,34.846,0.421
Hospitalizations,Sullivan,2005-2007,AgeGroup,35+,Total,,98.084,32.6946,451,101.26,33.754,0.412
Hospitalizations,Sullivan,2006-2008,AgeGroup,35+,Total,,94.442,31.4806,439,98.01,32.669,0.401
Hospitalizations,Sullivan,2007-2009,AgeGroup,35+,Total,,97.142,32.3807,458,101.97,33.991,0.418
Hospitalizations,Sullivan,2008-2010,AgeGroup,35+,Total,,84.383,28.1277,404,90.0,30.0,0.369
Hospitalizations,Sullivan,2009-2011,AgeGroup,35+,Total,,83.531,27.8436,406,90.48,30.16,0.371
Hospitalizations,Sullivan,2010-2012,AgeGroup,35+,Total,,95.242,31.7473,463,103.29,34.431,0.422
Hospitalizations,Sullivan,2011-2013,AgeGroup,35+,Total,,106.315,35.4385,519,116.02,38.674,0.474
Hospitalizations,Sullivan,2012-2014,AgeGroup,35+,Total,,121.553,40.5176,594,133.23,44.41,0.542
Hospitalizations,Sullivan,2013-2015,AgeGroup,35+,Total,,125.341,41.7803,626,140.98,46.993,0.572
Hospitalizations,Sullivan,2014-2016,AgeGroup,35+,Total,,131.621,43.8736,670,151.51,50.502,0.611
Hospitalizations,Sullivan,2015-2017,AgeGroup,35+,Total,,135.552,45.1839,699,158.29,52.763,0.638
Hospitalizations,Sullivan,2016-2018,AgeGroup,35+,Total,,119.293,39.7644,623,140.75,46.916,0.568
Hospitalizations,Tioga,2000-2002,AgeGroup,35+,Total,,72.245,24.0817,207,71.9,23.967,0.189
Hospitalizations,Tioga,2000-2018,AgeGroup,35+,Total,,360.676,18.983,1182,399.44,21.023,0.17
Hospitalizations,Tioga,2001-2003,AgeGroup,35+,Total,,65.664,21.8879,191,65.81,21.938,0.174
Hospitalizations,Tioga,2002-2004,AgeGroup,35+,Total,,62.367,20.7891,185,63.29,21.097,0.169
Hospitalizations,Tioga,2003-2005,AgeGroup,35+,Total,,60.86,20.2868,183,62.16,20.721,0.167
Hospitalizations,Tioga,2004-2006,AgeGroup,35+,Total,,61.054,20.3514,185,62.47,20.823,0.169
Hospitalizations,Tioga,2005-2007,AgeGroup,35+,Total,,58.034,19.3448,179,60.06,20.02,0.163
Hospitalizations,Tioga,2006-2008,AgeGroup,35+,Total,,56.947,18.9823,180,60.09,20.03,0.164
Hospitalizations,Tioga,2007-2009,AgeGroup,35+,Total,,57.444,19.1481,186,61.85,20.616,0.17
Hospitalizations,Tioga,2008-2010,AgeGroup,35+,Total,,58.423,19.4742,192,63.79,21.264,0.175
Hospitalizations,Tioga,2009-2011,AgeGroup,35+,Total,,62.25,20.75,207,68.82,22.94,0.189
Hospitalizations,Tioga,2010-2012,AgeGroup,35+,Total,,59.009,19.6698,200,66.7,22.234,0.182
Hospitalizations,Tioga,2011-2013,AgeGroup,35+,Total,,53.396,17.7987,187,62.57,20.858,0.171
Hospitalizations,Tioga,2012-2014,AgeGroup,35+,Total,,50.79,16.9299,180,60.44,20.146,0.164
Hospitalizations,Tioga,2013-2015,AgeGroup,35+,Total,,52.103,17.3676,186,62.63,20.876,0.17
Hospitalizations,Tioga,2014-2016,AgeGroup,35+,Total,,52.822,17.6072,189,63.85,21.282,0.172
Hospitalizations,Tioga,2015-2017,AgeGroup,35+,Total,,53.147,17.7158,190,64.37,21.457,0.173
Hospitalizations,Tioga,2016-2018,AgeGroup,35+,Total,,44.95,14.9832,161,54.56,18.188,0.147
Hospitalizations,Tompkins,2000-2002,AgeGroup,35+,Total,,120.322,40.1073,482,118.65,39.55,0.44
Hospitalizations,Tompkins,2000-2018,AgeGroup,35+,Total,,508.613,26.7691,2405,546.8,28.779,0.347
Hospitalizations,Tompkins,2001-2003,AgeGroup,35+,Total,,121.426,40.4754,499,121.56,40.519,0.456
Hospitalizations,Tompkins,2002-2004,AgeGroup,35+,Total,,106.553,35.5177,447,107.62,35.872,0.408
Hospitalizations,Tompkins,2003-2005,AgeGroup,35+,Total,,94.952,31.6508,406,96.64,32.212,0.37
Hospitalizations,Tompkins,2004-2006,AgeGroup,35+,Total,,82.226,27.4087,357,83.98,27.993,0.326
Hospitalizations,Tompkins,2005-2007,AgeGroup,35+,Total,,77.624,25.8747,351,81.7,27.234,0.321
Hospitalizations,Tompkins,2006-2008,AgeGroup,35+,Total,,73.361,24.4537,338,77.75,25.918,0.308
Hospitalizations,Tompkins,2007-2009,AgeGroup,35+,Total,,75.403,25.1342,354,80.62,26.872,0.323
Hospitalizations,Tompkins,2008-2010,AgeGroup,35+,Total,,75.86,25.2866,361,81.55,27.183,0.329
Hospitalizations,Tompkins,2009-2011,AgeGroup,35+,Total,,77.158,25.7193,375,84.36,28.119,0.342
Hospitalizations,Tompkins,2010-2012,AgeGroup,35+,Total,,76.954,25.6512,381,85.21,28.405,0.348
Hospitalizations,Tompkins,2011-2013,AgeGroup,35+,Total,,75.308,25.1026,378,83.82,27.942,0.345
Hospitalizations,Tompkins,2012-2014,AgeGroup,35+,Total,,76.337,25.4455,378,82.96,27.653,0.345
Hospitalizations,Tompkins,2013-2015,AgeGroup,35+,Total,,74.228,24.7427,370,80.51,26.836,0.338
Hospitalizations,Tompkins,2014-2016,AgeGroup,35+,Total,,70.493,23.4977,359,77.57,25.858,0.328
Hospitalizations,Tompkins,2015-2017,AgeGroup,35+,Total,,66.113,22.0377,354,75.92,25.308,0.323
Hospitalizations,Tompkins,2016-2018,AgeGroup,35+,Total,,56.12,18.7067,306,65.09,21.698,0.279
Hospitalizations,Ulster,2000-2002,AgeGroup,35+,Total,,162.231,54.0771,1607,160.84,53.615,1.466
Hospitalizations,Ulster,2000-2018,AgeGroup,35+,Total,,686.307,36.1214,7837,741.52,39.027,1.129
Hospitalizations,Ulster,2001-2003,AgeGroup,35+,Total,,165.005,55.0017,1659,163.86,54.621,1.515
Hospitalizations,Ulster,2002-2004,AgeGroup,35+,Total,,160.807,53.6024,1644,160.28,53.425,1.5
Hospitalizations,Ulster,2003-2005,AgeGroup,35+,Total,,149.843,49.9478,1556,149.93,49.976,1.42
Hospitalizations,Ulster,2004-2006,AgeGroup,35+,Total,,129.696,43.2319,1374,131.03,43.678,1.254
Hospitalizations,Ulster,2005-2007,AgeGroup,35+,Total,,112.426,37.4754,1211,114.63,38.211,1.106
Hospitalizations,Ulster,2006-2008,AgeGroup,35+,Total,,99.689,33.2296,1094,102.98,34.327,0.998
Hospitalizations,Ulster,2007-2009,AgeGroup,35+,Total,,99.044,33.0146,1104,103.48,34.494,1.007
Hospitalizations,Ulster,2008-2010,AgeGroup,35+,Total,,93.15,31.0499,1059,98.84,32.948,0.966
Hospitalizations,Ulster,2009-2011,AgeGroup,35+,Total,,91.874,30.6247,1070,99.54,33.181,0.977
Hospitalizations,Ulster,2010-2012,AgeGroup,35+,Total,,86.962,28.9874,1042,96.72,32.239,0.951
Hospitalizations,Ulster,2011-2013,AgeGroup,35+,Total,,85.185,28.3951,1040,96.44,32.148,0.949
Hospitalizations,Ulster,2012-2014,AgeGroup,35+,Total,,85.489,28.4964,1056,97.91,32.636,0.964
Hospitalizations,Ulster,2013-2015,AgeGroup,35+,Total,,86.493,28.831,1083,100.43,33.476,0.989
Hospitalizations,Ulster,2014-2016,AgeGroup,35+,Total,,88.527,29.5091,1115,103.35,34.448,1.017
Hospitalizations,Ulster,2015-2017,AgeGroup,35+,Total,,85.94,28.6466,1102,102.06,34.019,1.005
Hospitalizations,Ulster,2016-2018,AgeGroup,35+,Total,,84.444,28.1481,1083,100.15,33.382,0.988
Hospitalizations,Warren,2000-2002,AgeGroup,35+,Total,,141.142,47.0472,542,149.54,49.847,0.495
Hospitalizations,Warren,2000-2018,AgeGroup,35+,Total,,631.501,33.2369,2825,721.7,37.984,0.407
Hospitalizations,Warren,2001-2003,AgeGroup,35+,Total,,133.604,44.5347,521,141.81,47.27,0.476
Hospitalizations,Warren,2002-2004,AgeGroup,35+,Total,,125.851,41.9504,498,133.54,44.513,0.454
Hospitalizations,Warren,2003-2005,AgeGroup,35+,Total,,122.657,40.8858,498,131.22,43.741,0.454
Hospitalizations,Warren,2004-2006,AgeGroup,35+,Total,,114.615,38.205,476,123.38,41.126,0.434
Hospitalizations,Warren,2005-2007,AgeGroup,35+,Total,,106.453,35.4843,455,116.18,38.726,0.416
Hospitalizations,Warren,2006-2008,AgeGroup,35+,Total,,106.34,35.4466,462,116.59,38.863,0.422
Hospitalizations,Warren,2007-2009,AgeGroup,35+,Total,,104.772,34.924,465,116.42,38.807,0.424
Hospitalizations,Warren,2008-2010,AgeGroup,35+,Total,,107.628,35.876,491,122.29,40.763,0.448
Hospitalizations,Warren,2009-2011,AgeGroup,35+,Total,,101.516,33.8388,470,116.73,38.909,0.429
Hospitalizations,Warren,2010-2012,AgeGroup,35+,Total,,95.089,31.6963,446,110.58,36.86,0.407
Hospitalizations,Warren,2011-2013,AgeGroup,35+,Total,,85.869,28.6228,406,100.64,33.548,0.37
Hospitalizations,Warren,2012-2014,AgeGroup,35+,Total,,82.213,27.4045,396,98.34,32.779,0.361
Hospitalizations,Warren,2013-2015,AgeGroup,35+,Total,,75.294,25.098,364,90.66,30.221,0.332
Hospitalizations,Warren,2014-2016,AgeGroup,35+,Total,,72.574,24.1912,352,87.8,29.268,0.321
Hospitalizations,Warren,2015-2017,AgeGroup,35+,Total,,69.024,23.0081,336,83.75,27.918,0.307
Hospitalizations,Warren,2016-2018,AgeGroup,35+,Total,,72.282,24.094,354,87.99,29.331,0.323
Hospitalizations,Washington,2000-2002,AgeGroup,35+,Total,,151.663,50.5544,521,155.95,51.984,0.475
Hospitalizations,Washington,2000-2018,AgeGroup,35+,Total,,672.547,35.3972,2654,733.81,38.622,0.382
Hospitalizations,Washington,2001-2003,AgeGroup,35+,Total,,151.035,50.3449,526,155.3,51.766,0.48
Hospitalizations,Washington,2002-2004,AgeGroup,35+,Total,,141.831,47.2771,502,145.85,48.615,0.458
Hospitalizations,Washington,2003-2005,AgeGroup,35+,Total,,135.533,45.1778,488,139.34,46.446,0.445
Hospitalizations,Washington,2004-2006,AgeGroup,35+,Total,,124.933,41.6442,460,129.08,43.026,0.42
Hospitalizations,Washington,2005-2007,AgeGroup,35+,Total,,117.302,39.1008,442,122.31,40.769,0.404
Hospitalizations,Washington,2006-2008,AgeGroup,35+,Total,,112.847,37.6157,437,119.57,39.856,0.399
Hospitalizations,Washington,2007-2009,AgeGroup,35+,Total,,110.258,36.7527,434,118.01,39.338,0.396
Hospitalizations,Washington,2008-2010,AgeGroup,35+,Total,,103.836,34.6119,415,112.3,37.434,0.379
Hospitalizations,Washington,2009-2011,AgeGroup,35+,Total,,98.92,32.9733,401,108.23,36.077,0.366
Hospitalizations,Washington,2010-2012,AgeGroup,35+,Total,,89.516,29.8385,371,99.82,33.274,0.339
Hospitalizations,Washington,2011-2013,AgeGroup,35+,Total,,86.895,28.9651,366,98.38,32.792,0.334
Hospitalizations,Washington,2012-2014,AgeGroup,35+,Total,,79.394,26.4645,338,90.66,30.22,0.308
Hospitalizations,Washington,2013-2015,AgeGroup,35+,Total,,76.333,25.4443,324,86.81,28.936,0.296
Hospitalizations,Washington,2014-2016,AgeGroup,35+,Total,,83.777,27.9258,358,95.9,31.967,0.327
Hospitalizations,Washington,2015-2017,AgeGroup,35+,Total,,77.76,25.9201,338,90.61,30.203,0.308
Hospitalizations,Washington,2016-2018,AgeGroup,35+,Total,,85.425,28.475,377,101.1,33.702,0.344
Hospitalizations,Wayne,2000-2002,AgeGroup,35+,Total,,159.217,53.0725,776,153.34,51.112,0.708
Hospitalizations,Wayne,2000-2018,AgeGroup,35+,Total,,757.031,39.8438,4241,795.95,41.892,0.611
Hospitalizations,Wayne,2001-2003,AgeGroup,35+,Total,,154.46,51.4865,766,149.48,49.825,0.7
Hospitalizations,Wayne,2002-2004,AgeGroup,35+,Total,,149.265,49.7551,752,145.06,48.354,0.686
Hospitalizations,Wayne,2003-2005,AgeGroup,35+,Total,,141.019,47.0065,717,136.83,45.611,0.654
Hospitalizations,Wayne,2004-2006,AgeGroup,35+,Total,,124.974,41.658,646,121.98,40.661,0.589
Hospitalizations,Wayne,2005-2007,AgeGroup,35+,Total,,116.394,38.7979,617,115.38,38.461,0.563
Hospitalizations,Wayne,2006-2008,AgeGroup,35+,Total,,103.082,34.3607,561,104.01,34.671,0.512
Hospitalizations,Wayne,2007-2009,AgeGroup,35+,Total,,100.902,33.6341,555,102.38,34.128,0.506
Hospitalizations,Wayne,2008-2010,AgeGroup,35+,Total,,104.925,34.9751,584,107.25,35.751,0.533
Hospitalizations,Wayne,2009-2011,AgeGroup,35+,Total,,111.95,37.3167,640,117.39,39.131,0.584
Hospitalizations,Wayne,2010-2012,AgeGroup,35+,Total,,113.832,37.944,665,121.87,40.623,0.607
Hospitalizations,Wayne,2011-2013,AgeGroup,35+,Total,,109.283,36.4277,655,120.38,40.126,0.598
Hospitalizations,Wayne,2012-2014,AgeGroup,35+,Total,,105.461,35.1538,632,116.45,38.815,0.577
Hospitalizations,Wayne,2013-2015,AgeGroup,35+,Total,,99.959,33.3197,617,114.09,38.031,0.563
Hospitalizations,Wayne,2014-2016,AgeGroup,35+,Total,,108.164,36.0547,662,122.75,40.917,0.604
Hospitalizations,Wayne,2015-2017,AgeGroup,35+,Total,,112.907,37.6357,704,130.81,43.602,0.642
Hospitalizations,Wayne,2016-2018,AgeGroup,35+,Total,,113.666,37.8887,702,130.62,43.539,0.641
Hospitalizations,Westchester,2000-2002,AgeGroup,35+,Total,,120.761,40.2536,6394,125.38,41.794,5.834
Hospitalizations,Westchester,2000-2018,AgeGroup,35+,Total,,511.483,26.9202,30251,566.32,29.807,4.359
Hospitalizations,Westchester,2001-2003,AgeGroup,35+,Total,,118.42,39.4733,6363,123.74,41.245,5.811
Hospitalizations,Westchester,2002-2004,AgeGroup,35+,Total,,110.915,36.9717,6033,116.6,38.867,5.505
